Step,clouds01_test2016clouds01_oa,clouds10_test2016clouds10_oa,clouds25_test2016clouds25_oa,clouds50_test2016clouds50_oa,clouds80_test2016_oa,cloudsall_test2016clouds01_oa,cloudsall_test2016clouds10_oa,cloudsall_test2016clouds25_oa,cloudsall_test2016clouds50_oa,cloudsall_test2016_oa,clouds01_test2016clouds01_xe,clouds10_test2016clouds10_xe,clouds25_test2016clouds25_xe,clouds50_test2016clouds50_xe,clouds80_test2016_xe,cloudsall_test2016clouds01_xe,cloudsall_test2016clouds10_xe,cloudsall_test2016clouds25_xe,cloudsall_test2016clouds50_xe,cloudsall_test2016_xe
356416,0.894434293111,0.91320147117,0.939133107662,0.887546777725,0.859407067299,0.838478644689,0.881077686946,0.906926353772,0.89346498251,0.8512951533,0.39464934667,0.340097059806,0.253058796128,0.393369714419,0.498336394628,0.57586201032,0.449503928423,0.406169950962,0.392805447181,0.528714060783
360512,0.893653611342,0.91330887874,0.928815086683,0.888541261355,0.870171745618,0.833764036496,0.876459260782,0.899381061395,0.895566840967,0.862715184689,0.388808866342,0.327673584223,0.279614100854,0.396448681752,0.465842942397,0.594604492188,0.465022404989,0.380277593931,0.384571741025,0.481900115808
364608,0.895475228628,0.909783383211,0.927507519722,0.883784135183,0.870720267296,0.845344980558,0.870690385501,0.875507632891,0.89529277881,0.852005004883,0.398773193359,0.312699298064,0.274980485439,0.402323355277,0.463109304508,0.561443269253,0.456050197283,0.422354300817,0.374164193869,0.5014428099
368704,0.891159315904,0.919376353423,0.925872027874,0.887617448966,0.86033586661,0.854177971681,0.87657537063,0.86815504233,0.878263294697,0.874504109224,0.397828668356,0.284193724394,0.27568757534,0.365598450104,0.491291781267,0.537068645159,0.464105993509,0.437834868828,0.419393062592,0.435804903507
372800,0.899150113265,0.926679193974,0.93130081892,0.901077091694,0.880843818188,0.859801709652,0.886759459972,0.874308784803,0.882214347521,0.884944995244,0.373345712821,0.274425218503,0.263602882624,0.329902331034,0.424971481164,0.500782529513,0.412404417992,0.432913710674,0.401015559832,0.433508763711
376896,0.88375411431,0.934583822886,0.925412078698,0.905385434628,0.865949670474,0.827595790227,0.88920412461,0.884603520234,0.888356407483,0.904034117858,0.424378097057,0.254427105188,0.284621397654,0.311514308055,0.472421646118,0.603820919991,0.419895797968,0.426116625468,0.375585039457,0.398500849803
380992,0.877322475115,0.9298213919,0.918830533822,0.916358351707,0.885318319003,0.834941963355,0.886747062206,0.888617356618,0.907244582971,0.898352146149,0.464660008748,0.26052175959,0.306069602569,0.289889598886,0.423373371363,0.57904346784,0.402431438367,0.407114952803,0.317954987288,0.397290249666
385088,0.880971431732,0.921510418256,0.905993024508,0.904910981655,0.866451839606,0.79886752367,0.894990583261,0.872572461764,0.898410598437,0.909740189711,0.448609213034,0.305805603663,0.334991643826,0.327430074414,0.483007679383,0.694842199485,0.384841064612,0.461179594199,0.335466990868,0.358713060617
389184,0.901940584183,0.899554590384,0.913788020611,0.903445204099,0.867978552977,0.833669761817,0.900593201319,0.889671981335,0.888929486275,0.907778342565,0.381554226081,0.40237257878,0.305578748385,0.338492825627,0.46849450469,0.596663355827,0.38102983435,0.397377232711,0.377942522367,0.357241729895
393280,0.90526664257,0.891996840636,0.909172773361,0.889599998792,0.868591825167,0.834212799867,0.907675504684,0.891191383203,0.893403490384,0.91363398234,0.372515956561,0.427104661862,0.311741630236,0.369342664878,0.48775023222,0.611397345861,0.364280035098,0.384723246098,0.38358092308,0.365907241901
397376,0.892897884051,0.895382781823,0.905594309171,0.902265052001,0.883925000827,0.878059387207,0.883525749048,0.913095672925,0.91378368934,0.899307926496,0.406252413988,0.402813931306,0.365145415068,0.331569492817,0.419270078341,0.469189514716,0.431957374016,0.319711128871,0.346735388041,0.404685407877
401472,0.893902579943,0.920559684436,0.90872168541,0.909540911516,0.894460856915,0.86812988917,0.875355601311,0.892008761565,0.902922113736,0.877444644769,0.38540121913,0.306342939536,0.357392455141,0.315646668275,0.392192423344,0.483860224485,0.43980105718,0.398623377085,0.376428753138,0.494981447856
405568,0.887847959995,0.919278343519,0.922985096773,0.901728312174,0.897842685382,0.870566745599,0.854205906391,0.882152100404,0.884413639704,0.867688556512,0.380479127169,0.310886383057,0.326490198572,0.389715363582,0.355564902226,0.48883069555,0.490290532509,0.420543849468,0.402005245288,0.503029117982
409664,0.890011270841,0.925236185392,0.927752792835,0.908158083757,0.894179284573,0.868429640929,0.886953194936,0.873128712177,0.871309796969,0.865406692028,0.384361594915,0.289253254731,0.284723624587,0.376523246368,0.3745008111,0.515142073234,0.40015202264,0.435768912236,0.43748592337,0.507812708616
413760,0.881618400415,0.913591345151,0.909529924393,0.91510083278,0.886211872101,0.871911863486,0.888077159723,0.874178310235,0.897250155608,0.886305193106,0.417536546787,0.325007637342,0.327010999123,0.356308996677,0.392535060644,0.500784128904,0.412943755587,0.414728740851,0.3628355364,0.420322696368
417856,0.881804049015,0.909928063552,0.900250593821,0.935705463092,0.885138412317,0.845731894175,0.885772267977,0.879527509212,0.906845966975,0.891447683175,0.451411376397,0.347205658754,0.357526361942,0.251521507899,0.398321102063,0.544782290856,0.439552093546,0.427384833495,0.32641351223,0.414169629415
421952,0.872201363246,0.907789270083,0.909392853578,0.939952989419,0.887123286724,0.836472233136,0.85693492492,0.886271496614,0.906293352445,0.894967695077,0.47177751859,0.35760007302,0.313452407718,0.226070791483,0.412602682908,0.557271540165,0.530945301056,0.409383078416,0.316731323798,0.394267658393
426048,0.87428577741,0.906522532304,0.92234881719,0.938290496667,0.903770387173,0.839367210865,0.854921420415,0.90099867185,0.898225625356,0.886745413144,0.446958104769,0.357786138852,0.296204760671,0.227179745833,0.366838504871,0.56898667415,0.537147323291,0.375169664621,0.331142654022,0.415491898855
430144,0.894672691822,0.904384215673,0.932014842828,0.921225388845,0.907679975033,0.860364417235,0.87866906325,0.904669165611,0.90562359492,0.884330868721,0.361760874589,0.348095307748,0.263304804762,0.277172019084,0.354741682609,0.495623717705,0.452671438456,0.349945406119,0.334194878737,0.409709731738
434240,0.917951703072,0.89678688844,0.933736383915,0.89844361941,0.895000477632,0.862319866816,0.886665225029,0.88852373759,0.894620597363,0.879380861918,0.302710463603,0.374336729447,0.263683915138,0.358887900909,0.368478119373,0.501502305269,0.41027105848,0.422573179007,0.382779409488,0.432208170493
438336,0.919866939386,0.896036763986,0.933958868186,0.892667730649,0.888158043226,0.859870711962,0.883734246095,0.888230760892,0.899948795636,0.884571969509,0.313842187325,0.378135919571,0.246692175666,0.382120132446,0.386669337749,0.503562778234,0.402250935634,0.416204492251,0.361021469037,0.402832388878
442432,0.909962832928,0.906923611959,0.92527816693,0.912770330906,0.889981190364,0.856431047122,0.875773727894,0.897061427434,0.894898494085,0.882152517637,0.353515336911,0.340097218752,0.261873856187,0.315219009916,0.391486177842,0.542034526666,0.433900902669,0.386247376601,0.372682988644,0.400168508291
446528,0.910591582457,0.913171490033,0.921334942182,0.918873707453,0.890639146169,0.862091044585,0.878811140855,0.9084734718,0.902127305667,0.889556984107,0.342919657628,0.307587007682,0.264249384403,0.294796213508,0.404031356176,0.518554250399,0.439822405577,0.331067065398,0.327839275201,0.390402307113
450624,0.91542951266,0.908423562845,0.918964783351,0.921045064926,0.881334344546,0.865117410819,0.894389629364,0.907667815685,0.883855978648,0.898203273614,0.326248884201,0.306608060996,0.269477322698,0.299691562851,0.425733476877,0.499867300193,0.377523114284,0.333759397268,0.385125905275,0.369837850332
454720,0.905896266301,0.906303505103,0.918613135815,0.912508984407,0.885599692663,0.871773560842,0.879921615124,0.889451265335,0.892940700054,0.883813003699,0.342458268007,0.338381389777,0.263389363885,0.330471485853,0.401391128699,0.475487500429,0.433670063814,0.409348110358,0.352513611317,0.456317236026
458816,0.90720919768,0.900768458843,0.908855617046,0.904472668966,0.900955100854,0.859339475632,0.886935929457,0.905672808488,0.900922179222,0.886790136496,0.33329291145,0.354561269283,0.32297667861,0.332174420357,0.336952726046,0.536505748828,0.409450044235,0.363249748945,0.365151047707,0.4269023935
462912,0.903467079004,0.915633738041,0.915268858274,0.906492451827,0.908681352933,0.861403385798,0.887404501438,0.894698063533,0.905459384123,0.887034356594,0.339005420605,0.324935386578,0.307480230927,0.32293882966,0.313570350409,0.528561363618,0.428850760063,0.396759092808,0.358200083176,0.433528423309
467008,0.909018933773,0.921458800634,0.93256342411,0.897331774235,0.899922907352,0.852762262026,0.90344341596,0.895258506139,0.901773492495,0.905426760515,0.316552807887,0.295846720537,0.266709362467,0.357555905978,0.342623372873,0.54439886411,0.365200032791,0.392125000556,0.358729759852,0.344071100156
471104,0.899699926376,0.934128363927,0.942232588927,0.907682816188,0.89547642072,0.860333402952,0.900378584862,0.881977081299,0.895348608494,0.906587640444,0.348415195942,0.263346026341,0.22868933777,0.33334894975,0.35438166062,0.500543663899,0.378814121087,0.427350352208,0.357513606548,0.350081046422
475200,0.885719100634,0.93044992288,0.935259878635,0.903692702452,0.897998432318,0.852789700031,0.900800983111,0.875112791856,0.891989489396,0.900953630606,0.388115237157,0.269874304533,0.251142919064,0.328322539727,0.360094626745,0.514132072528,0.378113577763,0.465317984422,0.381518642108,0.372053990761
479296,0.880040506522,0.935733397802,0.905713041623,0.906553387642,0.900763750076,0.862314740817,0.894804398219,0.885341485341,0.885301808516,0.887308140596,0.410132666429,0.239477266868,0.354926000039,0.304749240478,0.348851531744,0.499752620856,0.424684435129,0.404810160398,0.425518592199,0.45601640145
483392,0.876664678256,0.928587198257,0.894873241584,0.906057397525,0.894105712573,0.836736520131,0.88179063797,0.89696041743,0.889334042867,0.893451968829,0.410422056913,0.259639054537,0.384208738804,0.321027249098,0.397313783566,0.573757300774,0.437868535519,0.358623986443,0.406343946854,0.433740129073
487488,0.897511323293,0.930128335953,0.892662525177,0.903750280539,0.870586514473,0.840889950593,0.873858312766,0.919122497241,0.903211851915,0.889279961586,0.349262346824,0.25204812487,0.377526164055,0.317708055178,0.465338955323,0.55678721269,0.487380176783,0.278864805897,0.353573987881,0.442979703347
491584,0.901384671529,0.921667357286,0.903856197993,0.906917611758,0.865938325723,0.831259965897,0.880781034629,0.922272086143,0.897554496924,0.893161396186,0.352623512348,0.30288057526,0.32709774375,0.319802850485,0.488702356815,0.576711128155,0.430879443884,0.275988494356,0.36529481411,0.386395931244
495680,0.904809713364,0.917859594027,0.913291593393,0.898732066154,0.881152331829,0.854356368383,0.879143754641,0.917457997799,0.893746991952,0.889745096366,0.359437853098,0.319964766502,0.28536277016,0.320668429136,0.424270908038,0.492726306121,0.471909602483,0.307820886374,0.380399445693,0.395981132984
499776,0.894389967124,0.911764264107,0.911876579126,0.900939583778,0.895935475826,0.839789330959,0.890922149022,0.914481401443,0.892497003078,0.876975874106,0.391207794348,0.335496147474,0.298028031985,0.340109944344,0.361031403144,0.533008188009,0.400024324656,0.303004135688,0.386869122585,0.413959294558
503872,0.899817009767,0.913690666358,0.925229092439,0.901950995127,0.895411888758,0.845038036505,0.888049324354,0.912792126338,0.897811512152,0.89595925808,0.353183011214,0.316417793433,0.259193365773,0.338884979486,0.341890633106,0.513795862595,0.407188604275,0.30928988258,0.371781349182,0.368280728658
507968,0.905278722445,0.923351009687,0.916025221348,0.907162765662,0.891165276368,0.859511832396,0.90457868576,0.909171859423,0.883285005887,0.878159821033,0.331155339877,0.28796308736,0.312120422721,0.356656531493,0.359325786432,0.499402493238,0.357742021481,0.333366741737,0.415740420421,0.403965204954
512064,0.911057313283,0.932501753171,0.91808684667,0.925338546435,0.906684478124,0.867551624775,0.90070660909,0.90585933129,0.891429762046,0.896831134955,0.322593261798,0.252122119069,0.313930983345,0.287793899576,0.329495002826,0.521879603465,0.367169976234,0.359477023284,0.388095408678,0.374844799439
516160,0.907958646615,0.917580266794,0.905997057756,0.933272123337,0.913672467073,0.866009195646,0.911020119985,0.896073937416,0.889761050542,0.893501679103,0.348529607058,0.297125731905,0.352005501588,0.258406678836,0.344971517722,0.545140832663,0.341059108575,0.391631692648,0.377905617158,0.394788672527
520256,0.904031058153,0.905333280563,0.912242134412,0.938083628813,0.923689266046,0.843148052692,0.912896374861,0.877936164538,0.891848186652,0.889453728994,0.381998598576,0.324742585421,0.302869419257,0.235525091489,0.303000936906,0.571268816789,0.302237838507,0.416701296965,0.379828383525,0.417563627164
524352,0.898665567239,0.908779462179,0.917954047521,0.92285289367,0.920782585939,0.847566803296,0.906838218371,0.879873255889,0.88455893596,0.888455152512,0.400296380123,0.321254909039,0.292081554731,0.288148388267,0.325699826082,0.531607190768,0.32564313213,0.399816056093,0.390503366788,0.418473720551
528448,0.903896907965,0.917666256428,0.920676787694,0.922718505065,0.915987173716,0.850019693375,0.882300853729,0.891046702862,0.892225265503,0.880905250708,0.386183619499,0.27679352959,0.292844017347,0.297508935134,0.31561238567,0.51019791762,0.400695731242,0.372141619523,0.361493120591,0.413863927126
532544,0.900275627772,0.927241961161,0.926749070485,0.932067453861,0.88914557298,0.865410606066,0.882450083892,0.905154883862,0.902799447378,0.893977880478,0.377936094999,0.24834424754,0.29650024573,0.257837469379,0.429550965627,0.474220097065,0.410814414422,0.346978783607,0.324218124151,0.406471381585
536640,0.907356023788,0.918364961942,0.918618996938,0.938700755437,0.882987499237,0.879280328751,0.880129396915,0.919675807158,0.914013783137,0.887952466806,0.347883542379,0.285652553042,0.33289467295,0.236483772596,0.432771364848,0.432196617126,0.451129406691,0.307784030835,0.291543960571,0.423904269934
540736,0.907946427663,0.914941648642,0.917126794656,0.940441985925,0.88950218757,0.876504361629,0.886154274146,0.916305085023,0.91764720281,0.890964965026,0.349380642176,0.317786420385,0.332878609498,0.228192701936,0.416163941224,0.453288932641,0.449686954419,0.311992913485,0.285450021426,0.418645352125
544832,0.91265420119,0.915696998437,0.916398247083,0.946324745814,0.891066590945,0.87102641662,0.882895569007,0.924421449502,0.921201328437,0.882177790006,0.326847066482,0.3196640263,0.33248736461,0.213663697243,0.370878924926,0.48597279191,0.456684648991,0.289194564025,0.269533385833,0.418804764748
548928,0.905801534653,0.896229743958,0.917602956295,0.939248263836,0.868261496226,0.856842815876,0.879279454549,0.913059711456,0.922559420268,0.90497469902,0.336253692706,0.363326703509,0.307438572248,0.223894839485,0.42648824056,0.552079429229,0.432860265176,0.323664526145,0.268442148964,0.342423657576
553024,0.895149230957,0.905819197496,0.913284560045,0.923928062121,0.850768506527,0.858511586984,0.885098834833,0.910536170006,0.906958063444,0.908938745658,0.362423300743,0.312635367115,0.315440237522,0.279860864083,0.491818517447,0.573923697074,0.396140525738,0.323784857988,0.334440325697,0.338786194722
557120,0.896012206872,0.901926497618,0.918476104736,0.918154974778,0.871727188428,0.861605107784,0.876663784186,0.908124148846,0.904713412126,0.903106689453,0.367634256681,0.315904905399,0.286411439379,0.292879705628,0.437935352325,0.546132276456,0.420160939296,0.325714766979,0.373504782716,0.364538341761
561216,0.908156116803,0.929448962212,0.928526222706,0.913018961747,0.903187255065,0.872688968976,0.875211457411,0.901546855768,0.901511728764,0.876495599747,0.332975735267,0.239013840755,0.249815419316,0.341306313872,0.355535328388,0.480685333411,0.43914381663,0.349981447061,0.38972740372,0.448090742032
565312,0.9136317571,0.92529296875,0.929049352805,0.927386184533,0.920608460903,0.874475161235,0.877209146818,0.910804192225,0.911795020103,0.87446941932,0.310076196988,0.264471580585,0.240862334768,0.288329189022,0.289333333572,0.434525946776,0.453891625007,0.319450805585,0.335212945938,0.461315731208
569408,0.913195252419,0.927694698175,0.922792732716,0.918304781119,0.918983797232,0.878457407157,0.88291768233,0.909630954266,0.92177182436,0.88975940148,0.306680401166,0.261337727308,0.26856798927,0.32241298755,0.300291021665,0.449552853902,0.43497633934,0.323237150908,0.286236008008,0.441995898883
573504,0.909738798936,0.914905548096,0.90910778443,0.924220522245,0.899875601133,0.874765098095,0.898172060649,0.915186623732,0.914438803991,0.891358017921,0.332789967457,0.293441345294,0.326603263617,0.283147464196,0.341462165117,0.478862076998,0.378168980281,0.304734200239,0.309789488713,0.429456889629
577600,0.915204048157,0.91509137551,0.923525432746,0.924350261688,0.90252238512,0.854472219944,0.898842453957,0.908834616343,0.911763926347,0.884488761425,0.329123218854,0.291744112968,0.290248875817,0.26715609928,0.339159746965,0.549212465684,0.371403932571,0.330690731605,0.343420922756,0.446442256371
581696,0.910366396109,0.915952205658,0.915547172228,0.931500236193,0.896810909112,0.844926218192,0.911037782828,0.902694364389,0.909652451674,0.883198678493,0.344059775273,0.297727525234,0.300691937407,0.246913174788,0.345286905766,0.558634797732,0.343349287907,0.347913354635,0.339170108239,0.419824083646
585792,0.90834458669,0.925756037235,0.916757961114,0.943840324879,0.904054661592,0.840103228887,0.904791454474,0.898186107477,0.8952896595,0.878321548303,0.338514864445,0.2615733097,0.293612862627,0.204594130317,0.336469103893,0.564552446206,0.353003273408,0.350515812635,0.389340957006,0.436359057824
589888,0.894247213999,0.92035283645,0.910982946555,0.925885717074,0.898038466771,0.852048953374,0.910271604856,0.890406688054,0.898605922858,0.877697368463,0.361365209023,0.260591005286,0.313574840625,0.26543918252,0.357572793961,0.521565556526,0.323982377847,0.390343000491,0.361678471168,0.469042966763
593984,0.893605689208,0.908038655917,0.92747203509,0.916971643766,0.910806020101,0.842693666617,0.898038605849,0.90739963452,0.8912824591,0.87765810887,0.383263508479,0.345569079121,0.273675277829,0.310864801208,0.331343064706,0.569501539071,0.365091105302,0.343479961157,0.381304154793,0.480106840531
598080,0.882460713387,0.910306513309,0.940317153931,0.900138994058,0.913760324319,0.852458139261,0.896225452423,0.903292397658,0.905512332916,0.885618567467,0.433424711227,0.352132032315,0.224406232436,0.382571866115,0.315699438254,0.52669018507,0.372910608848,0.355330427488,0.320651719968,0.460625280937
602176,0.906959831715,0.924908578396,0.933895548185,0.910369992256,0.89522109429,0.871843039989,0.895468711853,0.894996225834,0.909676690896,0.89534920454,0.354928125938,0.318338945508,0.243458529313,0.357284675042,0.362640410662,0.474946965774,0.367362995942,0.335359831651,0.312757621209,0.395029455423
606272,0.901691436768,0.936154504617,0.928474724293,0.920416375001,0.887882451216,0.885840058327,0.903321564198,0.883080204328,0.907120406628,0.893848816554,0.345131397247,0.225584998727,0.260260855158,0.29749965171,0.388409972191,0.419411977132,0.336481293043,0.360412617524,0.332222600778,0.368232438962
610368,0.908326049646,0.938453515371,0.921038965384,0.935475011667,0.883034745852,0.873214026292,0.905706524849,0.891482929389,0.915107587973,0.909131765366,0.315965116024,0.218828032414,0.290707498789,0.226409837604,0.40777583917,0.449575523535,0.332344273726,0.334548413754,0.312983632088,0.31787465016
614464,0.902867794037,0.931652486324,0.913159390291,0.944950958093,0.908153235912,0.878395239512,0.900676707427,0.918289840221,0.91281080246,0.89729587237,0.346142858267,0.242742126187,0.331389913956,0.188637718558,0.332889894644,0.428657690684,0.343082050482,0.280274947484,0.323108931382,0.354206720988
618560,0.914837400119,0.931313474973,0.905048906803,0.932989497979,0.914954960346,0.87455290556,0.892298499743,0.924789726734,0.90584864219,0.913750131925,0.33316424489,0.264655267199,0.343227704366,0.231371949116,0.303490519524,0.449812322855,0.374094029268,0.263224641482,0.336732486884,0.321743329366
622656,0.912036577861,0.923350056012,0.909707029661,0.930838346481,0.914207081,0.880419532458,0.904686669509,0.912417074045,0.885965466499,0.880719860395,0.344729652007,0.300867259502,0.313821330667,0.244867742062,0.314034710328,0.444160570701,0.330128495892,0.315615365903,0.384436458349,0.438553104798
626752,0.911122401555,0.931030571461,0.925063172976,0.926874359449,0.912477294604,0.86052463452,0.902246534824,0.918841818968,0.872538725535,0.881508469582,0.338163812955,0.27905668815,0.245324363311,0.264587193727,0.309455414613,0.519050856431,0.368473952015,0.302426849802,0.41033227245,0.42793593804
630848,0.914764165878,0.93497800827,0.923082709312,0.928605318069,0.897381007671,0.865218838056,0.892166952292,0.921018699805,0.878255605698,0.8732569019,0.32775135835,0.250057071447,0.266832689444,0.282219052315,0.371491024892,0.486333221197,0.390475824475,0.296616996328,0.380662669738,0.450645248095
634944,0.920319696267,0.944642980893,0.919337113698,0.927077353001,0.89978424708,0.853395521641,0.890304048856,0.918669005235,0.880632042885,0.900131980578,0.297674059868,0.203341359893,0.293203100562,0.292563468218,0.35082384944,0.541757255793,0.39814115564,0.296305691202,0.400060435136,0.338472604752
639040,0.922685285409,0.940800627073,0.916387180487,0.915384292603,0.888238171736,0.875868717829,0.882994890213,0.900632182757,0.876060624917,0.906176169713,0.298954546452,0.213430792093,0.287609264255,0.327647715807,0.378589769204,0.458362499873,0.386593490839,0.346742282311,0.414296080669,0.337362498045
643136,0.902260065079,0.923475464185,0.915014882882,0.922791202863,0.89832319816,0.887438178062,0.889705657959,0.899809598923,0.886051952839,0.912269930045,0.347852528095,0.268768022458,0.286250069737,0.280447294315,0.357997745275,0.4396669964,0.354743480682,0.354645133018,0.389159123103,0.320710659027
647232,0.908865332603,0.916765550772,0.921782036622,0.913471738497,0.890879809856,0.892295022806,0.866295059522,0.916849553585,0.897748390834,0.913957615693,0.335260897875,0.279765695333,0.257712180416,0.286783427,0.395084271828,0.424891700347,0.458352734645,0.315559526285,0.350662211577,0.325289487839
651328,0.911265095075,0.904542565346,0.910001595815,0.924657702446,0.895273069541,0.873007098834,0.877648492654,0.930356880029,0.904092808565,0.911728262901,0.320888703068,0.32221673429,0.311482230822,0.258168101311,0.390659689903,0.476844300826,0.434258729219,0.275606811047,0.334463487069,0.326151549816
655424,0.916251718998,0.921112736066,0.925780514876,0.917417367299,0.898207942645,0.863956312339,0.892222126325,0.930861016115,0.897355337938,0.907645344734,0.302384530505,0.266031871239,0.260341405869,0.27632150054,0.363055268923,0.503155330817,0.40536159277,0.266389717658,0.374868760506,0.33434894681
659520,0.89501084884,0.921132961909,0.9248701334,0.926707347234,0.891051610311,0.870789984862,0.914005339146,0.927087287108,0.901422301928,0.906095325947,0.39086488386,0.271296694875,0.268025885026,0.267764816682,0.395433763663,0.457731048266,0.301097343365,0.28553763032,0.356822133064,0.340666562319
663616,0.877734720707,0.923941353957,0.929174820582,0.925454437733,0.88163904349,0.875336448352,0.923928360144,0.914336025715,0.912685831388,0.914137661457,0.434417257706,0.294746761521,0.248412191868,0.265660434961,0.416410436233,0.457632491986,0.265690485636,0.325728088617,0.33830661575,0.306743820508
667712,0.886810958385,0.917050222556,0.918637156487,0.912008285522,0.869366049767,0.875746111075,0.903122107188,0.912948151429,0.915745516618,0.912900567055,0.404321392377,0.313339451949,0.293368985256,0.301806489627,0.443140119314,0.45159270366,0.338119526704,0.338722089926,0.319706896941,0.321879078945
671808,0.905337929726,0.923430025578,0.919252971808,0.912384728591,0.880899409453,0.883751968543,0.89715786775,0.910722434521,0.921601911386,0.913711369038,0.323061128457,0.310827985406,0.298241188129,0.300447826584,0.393332620462,0.446557074785,0.356122513612,0.321462492148,0.29711894691,0.318278044462
675904,0.918358465036,0.931135455767,0.938865323861,0.916472613811,0.896944602331,0.873070657253,0.8956686457,0.902254124482,0.908552249273,0.906456073125,0.295833577712,0.255998467406,0.244134341677,0.282186647256,0.355978190899,0.465151896079,0.361281951269,0.347164581219,0.335434411963,0.336668600639
680000,0.917922755082,0.923927267392,0.941964864731,0.926844596863,0.90847748518,0.85423775514,0.908158441385,0.905436197917,0.907141804695,0.899494131406,0.287889758746,0.275015686949,0.216022834182,0.279191096624,0.320317616065,0.525863617659,0.308743745089,0.336977750063,0.347356572747,0.342139561971
684096,0.912045280139,0.913397908211,0.933171947797,0.929929713408,0.907239993413,0.843836029371,0.915989518166,0.906499584516,0.895720044772,0.872222065926,0.294734060764,0.300948162874,0.233792031805,0.270081028342,0.324174513419,0.529340376457,0.292577892542,0.329835285743,0.373313069344,0.430422286193
688192,0.89726036787,0.911929229895,0.925350705783,0.927730401357,0.898845950762,0.850980202357,0.912945071856,0.91771876812,0.895135958989,0.879216810067,0.357314815124,0.289885287484,0.257208650311,0.27938443919,0.34485806028,0.512895454963,0.313593079646,0.294539948304,0.390379329522,0.425339519978
692288,0.908387382825,0.914068460464,0.9332853357,0.931872904301,0.894529263179,0.875277439753,0.918887456258,0.913924475511,0.887236257394,0.887718876203,0.335288643837,0.290709043543,0.255915135145,0.238221868873,0.3740944465,0.43952875336,0.298597852389,0.294214477142,0.397409468889,0.40453166763
696384,0.908664186796,0.9124913613,0.940727512042,0.926290969054,0.897764623165,0.884313563506,0.914132455985,0.91401441892,0.880988876025,0.916163782279,0.360690772533,0.295549208919,0.227611114581,0.243588417768,0.360478023688,0.4123780032,0.311006873846,0.292234063148,0.421472390493,0.310979773601
700480,0.910726726055,0.913746078809,0.940205534299,0.934320489566,0.90903699398,0.88404383262,0.919145246347,0.907575865587,0.903270363808,0.914346079032,0.361898750067,0.293110668659,0.224358881513,0.221774255236,0.319987540444,0.401302039623,0.286285171906,0.300029257933,0.336340039968,0.303925176462
704576,0.908172309399,0.9239671429,0.937054395676,0.92425463597,0.909300108751,0.870988885562,0.915745516618,0.90660216411,0.903572559357,0.913641870022,0.389328797658,0.255664731065,0.223919828733,0.260870719949,0.311341777444,0.437667429447,0.32406693697,0.312527815501,0.318896969159,0.306554963191
708672,0.891088644663,0.928607324759,0.930763542652,0.914897421996,0.90871510903,0.858452320099,0.913942118486,0.906572719415,0.907258292039,0.919563273589,0.454146226247,0.238956972957,0.285773654779,0.323216388623,0.314867153764,0.484228481849,0.33814038833,0.326419005791,0.319573163986,0.288374135892
712768,0.891657968362,0.930299361547,0.931386669477,0.907014211019,0.894980331262,0.865042547385,0.905654728413,0.912995298704,0.897125641505,0.912657459577,0.450469990571,0.239481692513,0.305299719175,0.348373870055,0.359511325757,0.474219461282,0.371843179067,0.330283453067,0.345464368661,0.305845369895
716864,0.881002724171,0.932258387407,0.92665441831,0.921469589074,0.900035341581,0.855252961318,0.882858773073,0.902405480544,0.909441828728,0.915654619535,0.471286445856,0.237208614747,0.323871721824,0.299788812796,0.350060731173,0.494680364927,0.435838758945,0.356083850066,0.320917159319,0.288682152828
720960,0.893077174822,0.929892500242,0.934332589308,0.932894210021,0.901329716047,0.855305453142,0.884587327639,0.90423510472,0.916140317917,0.910539368788,0.410221834977,0.249100555976,0.267585312327,0.231246694922,0.34320277969,0.500907838345,0.426662693421,0.347242861986,0.289832572142,0.30728601416
725056,0.911430299282,0.924877107143,0.933110793432,0.931546549002,0.91222935915,0.849088668823,0.889677663644,0.908483088017,0.918032586575,0.915949443976,0.328103885055,0.258742153645,0.253708556294,0.230588714282,0.315554638704,0.534164686998,0.400791058938,0.31310167412,0.277836402257,0.300634344419
729152,0.905731320381,0.917611479759,0.928386668364,0.932969391346,0.911807278792,0.869892120361,0.9080337286,0.914953907331,0.913654267788,0.910374919573,0.339535350601,0.294398725033,0.256491069992,0.224176302552,0.301375856002,0.489012529453,0.326397409042,0.288492446144,0.287469387054,0.316813399394
733248,0.913408279419,0.912882188956,0.921361466249,0.92094707489,0.905455827713,0.867318014304,0.88679732879,0.91923580567,0.910081326962,0.904716173808,0.312471007307,0.296726922194,0.26443421344,0.268912067016,0.344194521507,0.511973092953,0.411162316799,0.264901344975,0.321990072727,0.336157699426
737344,0.904634594917,0.915436148643,0.916666050752,0.915075620015,0.906192560991,0.878467758497,0.892499983311,0.902854442596,0.918434818586,0.901046673457,0.366516619921,0.315882116556,0.274085576336,0.300810401638,0.334773128231,0.468272765477,0.395660127203,0.332051823537,0.3056674848,0.343405296405
741440,0.916928430398,0.904911915461,0.929198622704,0.920862197876,0.88778424263,0.871350367864,0.893912573655,0.910992383957,0.912555376689,0.898832003276,0.323041687409,0.338510920604,0.237924729784,0.288308391968,0.413014665246,0.484173347553,0.401080663006,0.319410026073,0.338400398691,0.351919601361
