Step,clouds01_test2016clouds01_oa,clouds10_test2016clouds10_oa,clouds25_test2016clouds25_oa,clouds50_test2016clouds50_oa,clouds80_test2016_oa,cloudsall_test2016clouds01_oa,cloudsall_test2016clouds10_oa,cloudsall_test2016clouds25_oa,cloudsall_test2016clouds50_oa,cloudsall_test2016_oa,clouds01_test2016clouds01_xe,clouds10_test2016clouds10_xe,clouds25_test2016clouds25_xe,clouds50_test2016clouds50_xe,clouds80_test2016_xe,cloudsall_test2016clouds01_xe,cloudsall_test2016clouds10_xe,cloudsall_test2016clouds25_xe,cloudsall_test2016clouds50_xe,cloudsall_test2016_xe
102464,0.836892962456,0.858116281033,0.852955126762,0.849911848704,0.778233818213,0.780442941189,0.786988651752,0.812579627832,0.786609963576,0.747455557187,0.741260592143,0.667027737697,0.674871665239,0.688643821081,0.948556363583,0.958384839694,0.955831754208,0.897046943506,0.963157987595,1.11739131212
106560,0.843827954928,0.863224430879,0.858684428533,0.855099745591,0.782564131419,0.781833771865,0.790626021226,0.823973711332,0.793585685889,0.757089904944,0.707038072745,0.635268217325,0.646176892519,0.65801328222,0.918989316622,0.939235671361,0.927966562907,0.84883021911,0.928140938282,1.06455859741
110656,0.847534135977,0.864000463486,0.865370094776,0.860375769933,0.78210815986,0.786721503735,0.795509843032,0.826601676146,0.79828795592,0.761722322305,0.686697653929,0.614584583044,0.615465005239,0.636230403185,0.89886692365,0.913807789485,0.898397529125,0.827229106426,0.90123976469,1.03199315071
114752,0.84870809714,0.867279020945,0.864847397804,0.860626427333,0.784728773435,0.795496424039,0.805782532692,0.82643237114,0.804210166136,0.765428849061,0.669783687592,0.593528827031,0.602968196074,0.622149570783,0.884951305389,0.880018452803,0.853904342651,0.810268878937,0.873943761985,1.00741154353
118848,0.849403166771,0.869371477763,0.866705779235,0.86545287768,0.791651328405,0.795098793507,0.812570393085,0.83591889143,0.807759845257,0.775280888875,0.656341922283,0.577206631502,0.589934047063,0.60283763806,0.86011339426,0.871333440145,0.824370904764,0.769869852066,0.853948259354,0.967273016771
122944,0.849877548218,0.872048735619,0.873546719551,0.870087353388,0.793639032046,0.795899633567,0.819146009286,0.840657850107,0.810868914922,0.787097887198,0.639940595627,0.562507971128,0.563205530246,0.580508136749,0.847488856316,0.859627751509,0.799566237132,0.742097461224,0.828162360191,0.922687486808
127040,0.854011019071,0.871543598175,0.875625638167,0.871183693409,0.799147701263,0.800635433197,0.823716684182,0.842549562454,0.81796298027,0.795637186368,0.61724186937,0.553986654679,0.551046379407,0.568334507942,0.823250166575,0.838458637396,0.77298566103,0.722021277746,0.79418472449,0.88073532184
131136,0.86221430699,0.870644068718,0.874774205685,0.869533777237,0.800643718243,0.810946524143,0.831288182735,0.84025841554,0.821646281083,0.803974966208,0.591603038708,0.552030450106,0.551302774747,0.56792790095,0.809743734201,0.809787960847,0.74255802234,0.71346129179,0.772358381748,0.850197474162
135232,0.862455443541,0.870781417688,0.876632225513,0.870067874591,0.80544064045,0.809363071124,0.832390840848,0.847272749742,0.828444099426,0.807646481196,0.587635737658,0.547287259499,0.545353021224,0.554975261291,0.78830918471,0.814480026563,0.727044041951,0.690817860762,0.745633586248,0.82762863636
139328,0.86423920393,0.872578704357,0.876457234224,0.875447241465,0.807713695367,0.807655052344,0.834524957339,0.850505284468,0.830626598994,0.805120972792,0.572533392906,0.53474984169,0.537692757448,0.535810643435,0.773485803604,0.809808623791,0.709199150403,0.668530762196,0.731114502748,0.820869330565
143424,0.86691532135,0.870523512363,0.881023542086,0.879318737984,0.810413169861,0.810629614194,0.837500321865,0.848988091946,0.829978577296,0.804739451408,0.557017650207,0.529012121757,0.522125828266,0.515494894981,0.757116059462,0.797376040618,0.691588977973,0.667179552714,0.730866654714,0.817867541313
147520,0.871031888326,0.875357357661,0.886778378487,0.880003098647,0.819087219238,0.809602236748,0.842145705223,0.851012102763,0.832461329301,0.813686088721,0.545419198275,0.511207981904,0.50450343887,0.506297765176,0.723484746615,0.800524580479,0.672112723192,0.658485301336,0.71428223451,0.783970073859
151616,0.874814323584,0.874649480979,0.88727910916,0.879747656981,0.819098977248,0.81431170702,0.844811968009,0.858386250337,0.835812985897,0.823153670629,0.529595067104,0.510092399518,0.498085655769,0.496327636639,0.718179297447,0.777586781979,0.659894998868,0.63057303826,0.698267400265,0.748222438494
155712,0.873495435715,0.876223313808,0.890479354064,0.882776141167,0.825285498301,0.822135317326,0.849670489629,0.860803763072,0.842618147532,0.82658444643,0.530732188622,0.498806925615,0.484197072188,0.479359440009,0.694883668423,0.749319171906,0.638669439157,0.616335225105,0.674746024609,0.72578724424
159808,0.875005916754,0.879826331139,0.893142545223,0.883178540071,0.827376727263,0.820056080818,0.855254793167,0.861674118042,0.842364418507,0.82657289505,0.521525863806,0.482802069187,0.47249939243,0.477661341429,0.679673095544,0.751317703724,0.617492059867,0.608498748144,0.664715743065,0.716183267037
163904,0.879740317663,0.883868567149,0.890027801196,0.885685141881,0.83471669356,0.816584503651,0.861094446977,0.861180659135,0.841859042645,0.829949096839,0.505888080597,0.466378359,0.474916879336,0.465395528078,0.655422385534,0.750330972672,0.593032054106,0.608755429586,0.660188551744,0.701293538014
168000,0.876047809919,0.886105509599,0.889598170916,0.881256151199,0.8362591664,0.818279016018,0.863091643651,0.86255436341,0.846352799733,0.832143179576,0.514644002914,0.459646139542,0.471106704076,0.478562184175,0.653617485364,0.739807697137,0.587465035915,0.601638861497,0.641865813732,0.693090051413
172096,0.875027410189,0.890637294451,0.888345595201,0.883328553041,0.837235263983,0.820621097088,0.86033299764,0.859165982405,0.848033249378,0.838452808062,0.521035269896,0.44642599225,0.471698429187,0.470122102896,0.64681763649,0.726805984974,0.596660677592,0.602866474787,0.632309393088,0.67176639835
176192,0.875077720483,0.889831646283,0.892813519637,0.885696585973,0.842312852542,0.819338619709,0.85827798446,0.86252976656,0.84929759105,0.843504472574,0.519595003128,0.442811959982,0.457673879464,0.462654429674,0.622018349171,0.728981200854,0.599594763915,0.585884042581,0.622846225897,0.649366138379
180288,0.874493594964,0.888865323861,0.891772333781,0.887327194214,0.842842765649,0.819628620148,0.859310968717,0.862539696693,0.854924662908,0.840650780996,0.518140552441,0.441573731105,0.45787768364,0.456061643362,0.610972348849,0.724080268542,0.592429872354,0.579303912322,0.599412385623,0.655934570233
184384,0.875487609704,0.887389127413,0.891359508038,0.891530001163,0.849387836456,0.817393712203,0.858526881536,0.866063102086,0.856318950653,0.839727743467,0.521220356226,0.443057487408,0.454692192872,0.443924393257,0.583877982696,0.724775179227,0.589474284649,0.564450355371,0.592397816976,0.658809512854
188480,0.873900556564,0.886628651619,0.890675695737,0.891283758481,0.847964584827,0.816478252411,0.857095078627,0.865714669228,0.855397323767,0.841554927826,0.52444760402,0.440880453587,0.450622032086,0.441996242603,0.585451410214,0.725280074279,0.599268575509,0.559812140465,0.593155686061,0.649019807577
192576,0.871476972103,0.891273868084,0.894858459632,0.896093595028,0.848245429993,0.813575685024,0.85707770586,0.870377294223,0.854726513227,0.843847314517,0.52989897728,0.425774631898,0.435617653529,0.426010429859,0.579452790817,0.730342257023,0.596176791191,0.545568970839,0.587483553092,0.633285870155
196672,0.874783821901,0.889750754833,0.89592902263,0.897313876947,0.845364324252,0.818830084801,0.860757780075,0.869631977876,0.856100594997,0.847202110291,0.514905629555,0.429170880715,0.429633678993,0.418001594146,0.583503053586,0.711237192154,0.585548228025,0.540862075488,0.580070114136,0.627295039097
200768,0.871538237731,0.89100553592,0.896724764506,0.897409113248,0.845198627313,0.822737773259,0.857327282429,0.872297505538,0.857894412676,0.85389534235,0.523513805866,0.424774501721,0.424417708317,0.417169513305,0.577940919002,0.69681451718,0.589686153332,0.52951764067,0.569665795565,0.603127211332
204864,0.870856022835,0.892994578679,0.8972595493,0.897430237134,0.846397813161,0.821193583806,0.859472664197,0.872858615716,0.864896055063,0.856458202998,0.521213495731,0.418247971932,0.417536171277,0.416419059038,0.575389363368,0.702487635612,0.582518651088,0.524093157053,0.545970668395,0.594192391634
208960,0.869200591246,0.892022021612,0.893905254205,0.899508217971,0.845152783394,0.825245976448,0.854675694307,0.875713749727,0.869576060772,0.857539439201,0.522840877374,0.418416450421,0.420895491044,0.410373137395,0.575136218468,0.685792060693,0.597108227015,0.50895717144,0.530483853817,0.586813938618
213056,0.869386307398,0.893788731098,0.894980140527,0.899106967449,0.851812704404,0.824687894185,0.848031703631,0.877125863234,0.871471170584,0.855245999495,0.520962977409,0.41218239665,0.415638166666,0.41115958492,0.550834230582,0.683784488837,0.624087284009,0.499667908748,0.518795645237,0.589733624458
217152,0.867534764608,0.893964866797,0.896787985166,0.896673007806,0.851713772615,0.824270204703,0.844379091263,0.874133280913,0.870156137149,0.853703963757,0.521854142348,0.410303920507,0.409718432029,0.418019672235,0.549488955736,0.6848563989,0.626300491889,0.50884385705,0.522049733003,0.596010718743
221248,0.86769298315,0.889512372017,0.898330076536,0.899775985877,0.85411353906,0.825349346797,0.841156431039,0.871747573217,0.872844401995,0.850213054816,0.520426948865,0.425941465298,0.402573146423,0.405500940482,0.5420541207,0.679741354783,0.639636391401,0.517142166694,0.513574761152,0.599717483918
225344,0.868082269033,0.891122647127,0.902419912815,0.900982495149,0.856311643124,0.829062314828,0.839277756214,0.876685392857,0.8750106136,0.854502117634,0.515326996644,0.422890377045,0.390341415008,0.40097664992,0.532899494966,0.669902185599,0.641404185692,0.498780055841,0.499765660365,0.586339660486
229440,0.866038354238,0.891602241993,0.90518296957,0.905160677433,0.858830924829,0.827250361443,0.839408580462,0.879574843248,0.873745973905,0.85584059159,0.519073196252,0.416539812088,0.381386681398,0.381129537026,0.519230641921,0.669462653001,0.633564887444,0.488044673204,0.499514553944,0.577766617139
233536,0.869156150023,0.890613420804,0.903250022729,0.906333108743,0.861824886004,0.824971350034,0.842878715197,0.881800500552,0.874938249588,0.8530214866,0.506857315699,0.419123393297,0.383859264851,0.373579617341,0.5106595397,0.674676454067,0.614302744468,0.47961020271,0.49004013141,0.581113255024
237632,0.871701304118,0.891865241528,0.903741582235,0.906660811106,0.859534716606,0.827710664272,0.842907826106,0.878719782829,0.878181556861,0.8526085337,0.500915606817,0.415508417288,0.383252189557,0.372639308373,0.519021077951,0.659637963772,0.612252622843,0.487361250321,0.478335454067,0.580862961213
241728,0.87399717172,0.893125800292,0.904123075803,0.909243575732,0.860258964698,0.832087449233,0.844516678651,0.875457700094,0.873765655359,0.854773167769,0.492533248663,0.410588608185,0.380794970194,0.361431827148,0.51656037569,0.644515734911,0.601740676165,0.49409344395,0.482974213362,0.568330476681
245824,0.877865930398,0.895548331738,0.904631066322,0.908038437366,0.858392504851,0.839795827866,0.846237504482,0.8710916996,0.874859678745,0.857017087936,0.475465146701,0.400376202663,0.374970493714,0.360533213615,0.521507475773,0.62323217392,0.591463736693,0.502638230721,0.475542428096,0.559030896425
249920,0.881824159622,0.899391543865,0.906129769484,0.909187495708,0.864872789383,0.839248251915,0.85143490235,0.874136137962,0.873984316985,0.856032196681,0.463080008825,0.390642507871,0.3727328221,0.357714178165,0.499018428723,0.618582495054,0.566685084502,0.498017650843,0.475011410316,0.558719485998
254016,0.885396440824,0.899527446429,0.905379410585,0.910191345215,0.866905049483,0.839462073644,0.850741302967,0.873333477974,0.873123856386,0.854905502001,0.448405798276,0.388009488583,0.373635409276,0.348928368092,0.491715772947,0.619357216358,0.566467698415,0.495166281859,0.478303915262,0.55941859285
258112,0.885135380427,0.906118027369,0.90491339763,0.910262489319,0.870104487737,0.839514819781,0.850431104501,0.872737276554,0.874305025736,0.855353065332,0.450367967288,0.36521072487,0.37210911115,0.349860574802,0.479467155536,0.614777251085,0.560942449172,0.50074091355,0.473425589005,0.552739562591
262208,0.887950487932,0.902543620269,0.905991391341,0.91014456749,0.87346599102,0.837149588267,0.852530252934,0.870131762822,0.875892110666,0.857355046272,0.440602735678,0.378669817249,0.370967157682,0.342884274324,0.471314207713,0.624443801244,0.555916374922,0.506955923637,0.465586503347,0.54581267039
266304,0.889649105072,0.904017269611,0.904608639081,0.911770192782,0.871099881331,0.838196106752,0.853080670039,0.872023403645,0.873152852058,0.858739654223,0.436786729097,0.373630000154,0.376587369045,0.340204226971,0.468621214231,0.616619153817,0.556873116891,0.500015676022,0.473091153304,0.537258986632
270400,0.892431549231,0.904806359609,0.907548248768,0.913228122393,0.872916074594,0.838936750094,0.858492986361,0.869918803374,0.874254222711,0.859546061357,0.427775265773,0.372126494845,0.368884416421,0.33307749629,0.464374605815,0.608206895987,0.540657677253,0.508204648892,0.466683441401,0.533015366395
274496,0.894718583425,0.903004050255,0.909380149841,0.915518057346,0.871439258258,0.838048883279,0.866156419118,0.867060470581,0.878576318423,0.865446297328,0.418872541189,0.374502687653,0.364046297471,0.32977236708,0.467279998461,0.614159409205,0.505076950788,0.51231576403,0.459819910924,0.515286326408
278592,0.896726195017,0.903839170933,0.910284690062,0.918360610803,0.870510196686,0.834355552991,0.871975771586,0.869716922442,0.881571467717,0.864804212252,0.413730249802,0.371573262413,0.360873750846,0.320605611801,0.472743479411,0.621770095825,0.493544199069,0.498090569178,0.44717215697,0.509651490053
282688,0.894147797426,0.907696874936,0.906972559293,0.916420610746,0.869670581818,0.835648441315,0.872129563491,0.875011487802,0.88590657711,0.867620678743,0.422312446435,0.356810070078,0.367630285025,0.322637623549,0.474533341328,0.616251615683,0.486390521129,0.476921967665,0.432784245412,0.498766096433
286784,0.896537665526,0.908717707793,0.905446104209,0.917539536953,0.870292870204,0.835210637252,0.873913764954,0.871652022998,0.886450974147,0.867162533601,0.414969778061,0.35110736986,0.371804581086,0.318032141527,0.47364157637,0.613374300798,0.479878733555,0.480593051513,0.429753923416,0.498446512222
290880,0.901941645145,0.909312339624,0.903905892372,0.915736444791,0.871528053284,0.836557555199,0.877271632353,0.869620148341,0.88664684693,0.868142962456,0.399386874835,0.347795344392,0.376129273574,0.320967582862,0.47047663331,0.611614731948,0.468017931779,0.482109344006,0.432660981019,0.493873723348
294976,0.900866075357,0.910874414444,0.909037546317,0.912539831797,0.871228682995,0.839007075628,0.873108522097,0.871067857742,0.885163203875,0.870523512363,0.40024224321,0.33774827222,0.359914678335,0.331821568807,0.468256048361,0.601747028033,0.482508075237,0.478382029136,0.435539875428,0.488713916143
299072,0.899928351243,0.911725219091,0.907816974322,0.912130602201,0.874419804414,0.840866096814,0.87289438645,0.877770702044,0.87858487765,0.869424390793,0.398497819901,0.334148193399,0.358079870542,0.330802806218,0.4573640426,0.599299367269,0.481648997466,0.456017897526,0.453653987249,0.49599643747
303168,0.897199523449,0.911701126893,0.910164197286,0.912711675962,0.87607237498,0.839991366863,0.874457248052,0.880542516708,0.883720095952,0.873087199529,0.404877535502,0.33423871696,0.347608884176,0.328150950869,0.452001519998,0.600351685286,0.479530229171,0.447689018647,0.441745676597,0.481725744406
307264,0.895074327787,0.910600936413,0.911039201419,0.912443772952,0.876501627763,0.836513698101,0.875574946404,0.883095069726,0.882723645369,0.875533982118,0.412028280894,0.334207498034,0.343016060193,0.327470905582,0.449789822102,0.609284500281,0.478665127357,0.44323391517,0.446271864573,0.471447587013
311360,0.894083940983,0.908865245183,0.909123841921,0.911221118768,0.873307605584,0.839096796513,0.877297830582,0.881844508648,0.885200560093,0.876307344437,0.411230923732,0.333772101998,0.343775516748,0.332074273626,0.458541580041,0.59919770956,0.473257984718,0.438836054007,0.441837356488,0.471373528242
315456,0.891249414285,0.910401391983,0.910151855151,0.908037749926,0.872679861387,0.841807560126,0.877784689267,0.882980668545,0.890458504359,0.87616853714,0.415107436975,0.329695728421,0.341299519936,0.340145718058,0.460471441348,0.586730893453,0.471432244778,0.438311998049,0.424401013056,0.472011226416
319552,0.891078404586,0.906763907274,0.909653365612,0.909754943848,0.87185044686,0.843611335754,0.878846494357,0.887930210431,0.892409129937,0.877587278684,0.414969660838,0.338649622599,0.341629467408,0.333282549183,0.461509140333,0.581699049473,0.470477360487,0.418982950846,0.416430580616,0.46565049688
323648,0.893964672089,0.910821429888,0.911178060373,0.911759475867,0.8743333896,0.844207473596,0.880658618609,0.889737101396,0.892846675714,0.877207092444,0.403613841534,0.322244385878,0.331079483032,0.333452559511,0.452879478534,0.571661329269,0.46280897061,0.411630866925,0.415642329057,0.464245406787
327744,0.890674595038,0.907583192984,0.910667729378,0.911492486795,0.875373832385,0.845019789537,0.878526075681,0.88881478707,0.897522457441,0.877182312806,0.407252311707,0.331311094761,0.329651598136,0.327901100119,0.455581925313,0.569841623306,0.466611568133,0.414665053288,0.401879787445,0.461852055788
331840,0.888042990367,0.906238516172,0.911604940891,0.910557583968,0.872772308191,0.845343009631,0.879439326127,0.887864589691,0.895949268341,0.874175906181,0.409959079822,0.336255764961,0.32779892087,0.330877038836,0.465735310316,0.563902658224,0.45865449508,0.413774091005,0.407265261809,0.483450086912
335936,0.887758557002,0.906344175339,0.909563891093,0.911485783259,0.875905628999,0.847228435675,0.879959523678,0.890190327168,0.895333135128,0.873115980625,0.408011140426,0.333766235908,0.332347494364,0.329049858451,0.457667595148,0.552582158645,0.459159402053,0.410997899373,0.407652022441,0.487564466397
340032,0.890911308924,0.908426817258,0.906884213289,0.91223946015,0.876126086712,0.850239833196,0.881320973237,0.892312844594,0.895358463128,0.875164055824,0.396808942159,0.330221539736,0.337214416265,0.330143758655,0.451646780968,0.541162254413,0.454392613967,0.403255403042,0.406201672554,0.484830053647
344128,0.895080196857,0.91101483504,0.909210419655,0.914596776168,0.877357494831,0.848160986106,0.88475814263,0.891356647015,0.891534133752,0.874308391412,0.37846288681,0.325164725383,0.329675644636,0.322876574596,0.446965308984,0.548634221156,0.447703681389,0.406992292404,0.419732987881,0.489453788598
348224,0.89240035216,0.909930380185,0.912786678473,0.910757986705,0.871689943473,0.850756132603,0.884388256073,0.894259925683,0.893050249418,0.869497036934,0.386924642324,0.328415528933,0.317701130112,0.330428930124,0.46319697698,0.544805524747,0.448018387953,0.404252805312,0.41304606994,0.500716624657
352320,0.891040694714,0.909221259753,0.915126955509,0.910263804595,0.873426616192,0.852041494846,0.881887078285,0.896059978008,0.895262161891,0.87008720239,0.387712281942,0.334557284911,0.310916653275,0.334078470866,0.457501931985,0.541337194045,0.457724495729,0.401813246806,0.401436219613,0.498575339715
356416,0.893231848876,0.910077591737,0.914007572333,0.91082101663,0.872522672017,0.849107587337,0.886429941654,0.897250278791,0.896477838357,0.86817822059,0.381486397982,0.33537898461,0.314106576641,0.333828278383,0.460068549712,0.546198012431,0.440179564555,0.400117204587,0.398181696733,0.50210900108
360512,0.891563983758,0.909505991141,0.915500299136,0.908483739694,0.869390130043,0.847243261337,0.887068589528,0.892780971527,0.902308213711,0.86832558314,0.386221200228,0.334781082471,0.308672029773,0.339855686824,0.471131958564,0.549937651555,0.438064167897,0.409575609366,0.378239550193,0.490789836645
364608,0.893722176552,0.910982696215,0.916196350257,0.904129799207,0.871057303747,0.847431433201,0.884563048681,0.891358407338,0.900243918101,0.864941239357,0.383697015047,0.328581798077,0.305635528763,0.350488935908,0.465132429202,0.549014459054,0.440999907255,0.408524513245,0.38242431283,0.49893561999
368704,0.894624094168,0.91291872263,0.917186292013,0.90343782107,0.867815923691,0.846934767564,0.885811257362,0.892239840825,0.898656602701,0.866182700793,0.376057652632,0.325899593035,0.305032115181,0.352024852236,0.473079802593,0.546655450265,0.438381290436,0.406260603666,0.384840774536,0.494855348269
372800,0.893997804324,0.914694245656,0.920868865649,0.905202416579,0.870790521304,0.848104075591,0.883577509721,0.891880031427,0.899942334493,0.867244577408,0.378981735309,0.321848738194,0.296172717214,0.342481214801,0.465713447332,0.54407804211,0.441754923264,0.407121578852,0.375512266159,0.49042639335
376896,0.892353041967,0.914767877261,0.918897755941,0.905629535516,0.870109728972,0.842042056719,0.883185358842,0.891997627417,0.898553049564,0.870903042952,0.390923396746,0.319884850581,0.300038112203,0.339915228883,0.468793767691,0.562122696638,0.442979709307,0.405468932788,0.377045341333,0.481697928905
380992,0.890736250083,0.917248531183,0.919524625937,0.905618886153,0.871556552251,0.840093596776,0.882822521528,0.89004894495,0.89814221859,0.871981060505,0.39565740029,0.313852572441,0.297603298227,0.339456017812,0.464184661706,0.564140882095,0.442329965035,0.411885756254,0.377306940158,0.477334874868
385088,0.890001344681,0.916718109449,0.917243003845,0.902703022957,0.867572069168,0.837550008297,0.884809565544,0.885818795363,0.896032238007,0.874733710289,0.396715674798,0.318572036425,0.303951536616,0.344951423009,0.477382906278,0.574715071917,0.436723136902,0.425857241948,0.377049469948,0.470604799191
389184,0.893193793297,0.915205665429,0.921583064397,0.902175362905,0.86942221721,0.840196232001,0.887265960375,0.888179087639,0.892726496855,0.877670081457,0.393767811855,0.328440304597,0.291207149625,0.346333954732,0.469871350129,0.568045336008,0.428208706776,0.414336927732,0.384771295389,0.464366743962
393280,0.895943601926,0.916797192891,0.919060266018,0.901570145289,0.872885537148,0.840910287698,0.889872054259,0.89171624581,0.894528321425,0.881911349297,0.391011921565,0.32050459981,0.297670476635,0.34573572278,0.460533801715,0.572253990173,0.421662880977,0.401489518086,0.381727343798,0.442792044083
397376,0.894189560413,0.917638011773,0.9183349967,0.902804426352,0.871975282828,0.843207140764,0.886449790001,0.891858307521,0.8975593249,0.882797304789,0.396314237515,0.320089137554,0.306665689747,0.338265476624,0.459840466579,0.563516050577,0.428546498219,0.399490231276,0.370243283113,0.4382985274
401472,0.89486584266,0.917433007558,0.922160812219,0.901019020875,0.87336717844,0.843761761983,0.884145013491,0.889078636964,0.893090093136,0.879204980532,0.393365784486,0.318870478868,0.296182415883,0.339434220393,0.456804293394,0.564381851753,0.431961520513,0.410544764996,0.383925131957,0.453393799067
405568,0.891206137339,0.914734880129,0.923198707898,0.896570177873,0.874299152692,0.846475625038,0.881256306171,0.887408447266,0.891357998053,0.881094789505,0.402026621501,0.324560717742,0.294609560569,0.361583158374,0.451263336341,0.558440432946,0.434122385581,0.411277373632,0.383147933086,0.446149114768
409664,0.891336862246,0.916423491637,0.919891206423,0.900990494092,0.879114337762,0.847784459591,0.8857376496,0.886497338613,0.892257054647,0.884422997634,0.40027556022,0.319994318485,0.305615533392,0.352374765277,0.433518598477,0.554912161827,0.41887545685,0.405970187982,0.381055120627,0.437324011326
413760,0.891338181496,0.915614565214,0.916991845767,0.903451303641,0.877064243952,0.849330457052,0.884784094493,0.883194041252,0.894550188382,0.885513460636,0.401528656483,0.320169911782,0.309916817149,0.344857230783,0.437750587861,0.549314379692,0.421944128474,0.411840055386,0.373391209046,0.434497906764
417856,0.88868008852,0.914080198606,0.91542220513,0.906201914946,0.879445421696,0.847926274935,0.882195222378,0.881928678354,0.894034194946,0.88912529548,0.413379027446,0.325982437531,0.315503073732,0.33321351707,0.431260277828,0.552224489053,0.432132018606,0.415520350138,0.369869546096,0.423240228494
421952,0.887046412627,0.915319569906,0.916006759803,0.911272839705,0.882504645983,0.848326098919,0.881832782427,0.883875425657,0.894402356942,0.890873499711,0.41686929067,0.325979616245,0.312383194764,0.318299187223,0.422870546579,0.547445571423,0.432060036063,0.411791284879,0.367487037182,0.419797519843
426048,0.887100291252,0.914962395032,0.91596010526,0.914352575938,0.883674267928,0.848134903113,0.881630301476,0.888292249044,0.895136757692,0.892461542288,0.411165638765,0.32918727994,0.314161672195,0.309828508894,0.418496427933,0.550823060671,0.438163553675,0.402403128147,0.364786901077,0.417307724555
430144,0.889382763704,0.911081771056,0.916650768121,0.912923502922,0.88891424338,0.849163564046,0.882613960902,0.88923150301,0.899506254991,0.89109064738,0.406165468693,0.338762754202,0.313026519616,0.315528230866,0.403950258096,0.543935503562,0.429845107595,0.397942457596,0.352829909325,0.41802119414
434240,0.890806730588,0.909341108799,0.916493872801,0.910746145248,0.885335977872,0.848829730352,0.881813935439,0.886718416214,0.896883606911,0.889760673046,0.402742240826,0.345961918434,0.312399401267,0.324096301198,0.411571874221,0.547589526574,0.431633364161,0.409723178546,0.363839807113,0.419537401199
